gene,baseMean,log2FoldChange,lfcSE,stat,pvalue
PHKB,22.74268617389195,-0.4216081013008215,0.1827246679491858,-2.3073409082241,0.0210358226681101
CAPN2,201.5144355188853,0.5671193686157845,0.0802825706480729,7.064040974744216,1.617290212512617e-12
NDUFB2,419.4832250655768,0.0702121017775346,0.0645178812854376,1.0882580205463486,0.276481217257878
MORC3,61.67031291052319,0.674753009160059,0.1143418550904354,5.901189976552178,3.608890549480265e-09
DAPK1,19.71956735980411,-1.1432882419974508,0.240102620673786,-4.761664986367528,1.9200223317360035e-06
RNASET2,283.1899124647171,0.4194093441919818,0.1314023537135787,3.191794761197198,0.0014139176144221
PYHIN1,22.242879187029484,0.9239424449105962,0.1848709613189732,4.997769462108446,5.799726288846168e-07
TRIM44,29.18508092847359,0.954380459806354,0.1663666651934036,5.736608705216713,9.659106347382578e-09
ST3GAL1,32.0831859717314,-0.8745881315601726,0.1981853804302112,-4.412980057669537,1.0195739126273567e-05
VPS29,387.8078025399869,0.3644698596382316,0.0594802874381851,6.1275739465281935,8.922913333635444e-10
CFP,432.2425280998372,-0.5094853176296829,0.0803487589699641,-6.340923296900428,2.2839223595101496e-10
XPO1,51.052438135908126,0.3577604697703856,0.142252159485768,2.514973910158311,0.0119041192668505
FOXN2,28.764733593642656,1.117545449393177,0.2359360145455534,4.736646296012625,2.172839048347413e-06
WDR33,82.7747824971625,-0.2981551736908664,0.1119803206770876,-2.6625676001646967,0.0077546991575707
CD3D,394.28245848065706,-0.1486334302080031,0.0931216474680381,-1.596121140994827,0.1104617495041026
NDFIP1,269.52211260428487,0.2732627855197299,0.0609466573693682,4.483638599958261,7.338090209135068e-06
ARFGEF1,14.827403756431718,-0.560571005001685,0.2093811223786366,-2.677275766952716,0.0074223516367601
SERBP1,261.1095649301417,-0.1556776301675635,0.0840414547470468,-1.8523909496346975,0.0639697039686245
VAMP5,413.2828442080404,3.034558972420565,0.2036486252855821,14.900954858718633,3.249028548732795e-50
SRSF4,101.84226565038664,0.3599091179784081,0.0940019263783794,3.8287419401352594,0.0001287999737828
LACTB,331.68380066100883,0.5917540939682492,0.0681580177980261,8.682090722206807,3.885592912768968e-18
CNTRL,40.39719428557146,0.7816385088358313,0.1665419270223337,4.693343729180047,2.6877532100650684e-06
RAB5C,349.0303554732286,-0.3006840602087501,0.0736440062425894,-4.0829400184758,4.446950382346016e-05
SUMO2,398.95121313262496,-0.1131724529124725,0.0625060626870643,-1.810583614569816,0.0702053304712897
DIAPH1,42.39083215786432,-0.5134431563390678,0.1420083530604002,-3.6155841911685696,0.0002996710598053
HMGN1,400.260910775555,-0.4613340391789968,0.0607729225699206,-7.591111627850734,3.17172558100094e-14
PTPRE,150.4105521449858,0.193144630110041,0.1115887359771939,1.7308613492092535,0.0834764966807947
GPSM3,361.763719537026,-0.2406382754366285,0.0749876595897658,-3.2090383504844096,0.0013317972684778
ERP44,196.15749074502003,0.194858086360035,0.0724381488347271,2.6899926281194437,0.0071453597471382
RAB3GAP1,30.64524555907552,0.6205857098372152,0.1514646038803154,4.097232580673374,4.181187553316504e-05
PDIA6,332.47820078085493,0.3557611746638471,0.0681470964675898,5.220489105255479,1.7845120548494538e-07
ABLIM1,33.22316125883634,-0.2329195836048266,0.1643447835107203,-1.4172617994268926,0.1564063994245514
RUNX2,7.942797508530554,0.4796763863896428,0.2664210406872708,1.800444834057586,0.0717904269025397
PTPRA,52.83531438495503,0.4207614105163096,0.124304109051012,3.384935652799998,0.0007119494216403
USP9X,20.37987249494155,-0.3814653183180305,0.1851167181076229,-2.060674596101334,0.0393340947995774
PAK2,99.3413007870406,-0.2688450852337632,0.1019593736145493,-2.6367863562021703,0.0083695525564763
EHMT1,24.305668225585997,-0.2632946465920968,0.1691749084767549,-1.5563457309526152,0.1196259024580077
DNAJC1,134.3020406467504,0.473980940196679,0.096032497413661,4.935630676717702,7.989216584374599e-07
MAPKAP1,35.37830110250859,-0.4452234777939857,0.1507420388746701,-2.95354554786242,0.0031414624589429
IL1B,397.2257924688392,-4.145888088934609,0.3600610748934631,-11.514402355659572,1.116307841513005e-30
SH3GLB1,262.9955958555422,0.8230097968610632,0.0844469576608223,9.745878592413568,1.921097912496204e-22
LARP4B,11.276534517465622,0.1982922037381061,0.2760424359959483,0.7183395662434184,0.4725479396876836
RBX1,364.2153216954231,0.4232855686951948,0.0589347429442819,7.18227564164278,6.856051526455951e-13
LAMP3,46.6073453985622,2.727780325412072,0.2893958972106244,9.42577400614209,4.269449201262765e-21
PTPN2,94.88638347468608,0.3671011849322075,0.1398262238251766,2.6254101333036832,0.0086544651213876
GABARAPL2,392.5790000518374,-0.415291075770445,0.0879940047255257,-4.71953830338597,2.3638053488861363e-06
BRWD1,30.866745440861493,-0.4779230073289162,0.1971178924984843,-2.4245541653840017,0.0153271966825386
STK3,17.653378083198756,0.7790090804606798,0.1969614278256453,3.9551352214519695,7.649137578428136e-05
SPG11,15.954515694595004,-0.0109170950389365,0.1935988618291769,-0.0563902852309602,0.955030895904852
SPCS2,374.6728435474088,-0.159874212895,0.0622573591211174,-2.5679568672994257,0.0102299884245438
WDR70,9.711705693990076,-0.2766923282946229,0.3359906241725605,-0.8235120517902228,0.4102168665490777
MNDA,276.18748514393894,3.4535808092092632,0.2307444253965732,14.967125655467957,1.2041412960934974e-50
KTN1,159.52328123351003,-0.1620801518543698,0.0872009423751966,-1.85869725073604,0.0630700633876396
ANKRD22,122.11043740954776,3.5777448617008907,0.2227053111085939,16.064928330139093,4.493835103588246e-58
MAX,168.58537453058446,0.8538948417457647,0.0907349595637412,9.41086925977968,4.920505293199892e-21
ADAM10,33.14090727732827,-0.51197837720544,0.1430004289456227,-3.580257632654548,0.0003432556013735
NAPA,283.088687116324,1.7108127680040972,0.0975932284906718,17.530035582003723,8.45165697394402e-69
SSR4,422.2610606861574,0.2158407053961655,0.1028491451337669,2.0986144815831023,0.035850898733763
SEC11A,296.96497342378893,-0.3421090204447335,0.0602459130204396,-5.678543212195423,1.3584671713650148e-08
CMTM6,280.59258908217265,0.0781752172812599,0.0716398477916974,1.0912253402403225,0.2751737402440246
ARF6,318.0146997570573,0.0050817424779321,0.0743298608852379,0.068367442336239,0.9454931384209052
COMMD6,411.0981356141188,-0.2041650740642735,0.1021766754206324,-1.9981573409369968,0.045699604762828
RIN2,23.00551029880895,2.77276124708805,0.2990888542626258,9.27069400136632,1.8493863303780156e-20
PUM1,27.49768733169916,0.0917579357370786,0.1744252727611015,0.5260587200729404,0.5988474088201253
DMXL1,16.13829036317268,0.5986187927935483,0.2163920286498993,2.766362497400741,0.0056685484573695
RREB1,9.101705134286984,-0.3620790247189046,0.255512478791536,-1.4170698293538635,0.1564625124891748
RGS10,339.2535785673804,-0.4067894085312893,0.0687130531847166,-5.920118371654148,3.217099824224223e-09
ARID1A,15.544341880904671,-0.848926957688178,0.2454352698856784,-3.4588629339361074,0.0005424608833053
MORF4L1,261.4249536140065,-0.5638171788972647,0.0662759394573277,-8.507117115409324,1.783113978002808e-17
SIDT1,7.096118522697644,0.5894912275434463,0.2896667562709448,2.0350668993995824,0.0418441420184714
PRKCQ,7.487130595912937,0.3230999658548557,0.2717259752722065,1.1890654381907524,0.2344139174285294
HSPD1,337.3069501428028,0.2703236166853544,0.1303043421011284,2.0745557080174497,0.0380277306850966
CLEC2B,308.4126400940138,1.126316528591334,0.0807453370886658,13.948997789860409,3.1905726209836645e-44
OSTF1,250.16503982798184,-0.2659936645017254,0.0807813342221112,-3.2927614660382587,0.0009920860423934
JTB,391.9694633111607,-0.5290273305979176,0.0646220804189801,-8.18647940716154,2.689786656966021e-16
FKBP1A,368.8446435202811,-0.3674755407032329,0.0708000905139302,-5.190325860260455,2.0992637143223318e-07
SSR2,375.82368227910735,-0.4427984999949622,0.0701837101264613,-6.309134971592424,2.805993354518141e-10
RBPJ,81.40737853400202,-0.6983413223940957,0.1175641764796819,-5.940086030499152,2.848725409288821e-09
SNRPD2,399.4731321169553,-0.0793997382174496,0.0693882369929173,-1.1442823979740853,0.2525065407268008
SPTLC2,96.99640983445346,2.6035466740423843,0.2565975918837755,10.146418970376176,3.4374602959787904e-24
UBL5,395.74040903674666,-0.1568123122124324,0.0694340321245967,-2.2584359198820363,0.0239184954237303
MAP1LC3B,365.2626026696173,-0.1228728274224936,0.0705942417547326,-1.7405502824067964,0.081762438940571
TLK1,36.03751699511691,-0.1357895462343795,0.1650847652104131,-0.8225443823438547,0.4107671378657634
HCK,142.96319641169015,-0.5980165078924881,0.1315432204079656,-4.546159855580631,5.463354827943656e-06
STK24,50.89059166985014,-1.6518876282881507,0.2287102255647359,-7.222622531236968,5.099441961791992e-13
TAF15,78.66686171757887,-0.1385944278196758,0.1033272114258005,-1.3413158635293347,0.1798179214544311
ZFAND6,154.3509988938162,-0.0506869028930715,0.1036332893167602,-0.4890986595836452,0.6247718503945359
MYO5A,7.069138192201509,-1.0427972706316015,0.3458843578323144,-3.01487259258238,0.002570872251363
CIRBP,340.0811769295384,-0.3233554481664667,0.0676977217022792,-4.776459828124176,1.7840817386543478e-06
NFAT5,14.12512915829184,-0.3811283868619499,0.2135326619389012,-1.784871613556728,0.0742821439919722
EPC2,13.191873677112667,0.3474536869274764,0.228918606204598,1.5178044838213656,0.1290636944298615
DECR1,176.09515696787614,1.2665138057169794,0.1164188328014098,10.87894265249533,1.4523784613345882e-27
DRAM1,169.28940409532203,1.6102021579103896,0.1388886842693211,11.593472617164569,4.447286752240418e-31
RSRC1,38.339880256686925,-0.5214686684075537,0.1413353818261128,-3.6895833277552894,0.0002246216472939
SLC25A3,358.6938211803301,-0.7033429082244251,0.0792217247996966,-8.878156970234494,6.7977265416837465e-19
RBCK1,300.4056290407833,2.2978487550499094,0.0976583578692707,23.529463378095087,2.0374825626688329e-122
SCARB2,176.21532908053982,1.9695434411563144,0.131465785173053,14.981414659059276,9.71274051531016e-51
UBXN1,384.35963204212703,-0.3373698240013006,0.0630388038496095,-5.351780227400213,8.709313524180899e-08
EWSR1,193.98755754222992,0.2526856098684792,0.0879559863378708,2.872864263016983,0.0040676884399569
BAZ2B,31.392251314544584,-0.3985765899190403,0.1610762806043781,-2.474458613170925,0.0133438280418773
EFR3A,56.35451360158671,0.5163579183164978,0.1194637485802787,4.322297972840769,1.5441245395398534e-05
TRA2A,44.45522430075867,-0.0587164073903271,0.1332881159699575,-0.4405224499051481,0.659558756157428
NEDD8,375.2833114909293,-0.0113784907150623,0.0802261099005354,-0.1418302685892335,0.8872140748676448
SFPQ,141.822136783122,-0.4317793907047036,0.0843439699093922,-5.119268054000172,3.067237441758442e-07
KDM5A,51.70447271285285,0.2207770195469399,0.1238654529918842,1.782393833100545,0.0746850304661942
NSD1,67.15215204020564,-0.4617499337447516,0.1040361307111314,-4.438361274957972,9.064637826765128e-06
EIF3F,365.3782112772746,-0.6106640940705675,0.0590852332198836,-10.335308177561082,4.878414842760183e-25
EMB,54.12228838061336,0.1754203284462766,0.1403736333911033,1.2496672217461784,0.2114211359058795
LSM14A,115.96633090862326,-0.2875426909181917,0.0974256225235031,-2.9514072732645285,0.0031632951003068
C1GALT1,61.28921407765464,1.3885331926736433,0.1364950379462229,10.172774143047638,2.623288973713469e-24
HUWE1,12.923535301474526,-0.4482369857231681,0.2172668694335538,-2.0630710374379078,0.0391058794249581
ZMYM2,18.37088346826905,0.0005921172349329,0.187326035435835,0.0031608912960515,0.9974779778361904
TMOD3,103.18928037187509,0.3759819594008141,0.0952884678085753,3.945723633169577,7.955933695783243e-05
MDFIC,21.136806209503906,-0.4290170954614243,0.1745725736323206,-2.457528617095414,0.0139896664410339
CYSTM1,364.4564462229356,0.4403780742248442,0.0772343371520313,5.701843123971991,1.1851887825734709e-08
CUL3,11.925505492361,-0.6435033977694342,0.2641203686087544,-2.4364020130634665,0.014834187905631
ANAPC16,276.83593361293765,-0.3664417147562362,0.0810549770135866,-4.520903320900482,6.157630718912436e-06
CD2AP,27.12032912915101,2.061428350135172,0.2416471446493712,8.530737464853116,1.454177070449421e-17
CYFIP2,17.775263988431846,-0.4664282093267245,0.2083183817381223,-2.239016093707337,0.0251548690220156
TRPC4AP,40.76050359899288,0.5835320497095694,0.1335065284815757,4.370812845980774,1.2378485976874723e-05
ZNF267,87.52910533429525,0.4159786926175917,0.1194917660859066,3.481233111229863,0.0004991109054529
TDRD7,37.7668086009464,2.3606798897079804,0.1841506683394894,12.8192849420235,1.2787434878407165e-37
APOBEC3G,339.97833362312423,1.2713257581416912,0.1311219765258529,9.6957488883721,3.143231902081059e-22
NIN,18.647838992539,-0.4245723121011386,0.1862193715794246,-2.279957818029977,0.0226101903750309
PNPT1,101.9254316496322,3.3884176254455483,0.2469277168090388,13.722305738832777,7.465300506388511e-43
HIPK2,17.710967106242656,-2.0749513243366127,0.3003763702416521,-6.907838065515338,4.920952313847943e-12
COX6B1,383.6268847164839,-0.2195861216185218,0.0889658137868981,-2.468207868524663,0.01357914393738
USP47,45.50065150769649,-0.3145099948453557,0.1394010860011578,-2.2561516833717032,0.0240611332880082
SYK,41.623476838983386,-0.678484358112703,0.2014783918902734,-3.367529151623418,0.000758450074475
ATP2B1,126.27259423893474,-1.30085470233171,0.1459576495938417,-8.912548989050014,4.987250955523197e-19
EXOC2,14.712407688470972,1.3705988090771304,0.2304547815383112,5.947365465486248,2.7249256222377063e-09
FNBP4,40.61880033433296,-0.0519735936753391,0.1426709796864572,-0.3642898772375402,0.7156415581217843
IL6ST,23.99142250292041,0.480920423738316,0.1902174682475147,2.5282663478231813,0.0114627355448418
ATF5,247.8275070327356,1.5578847747794031,0.139014731796929,11.20661641138251,3.783828675524949e-29
CPQ,20.43707929702967,-0.3157913672459868,0.1889608113826669,-1.671200313627325,0.0946821183429859
BRD4,36.650019922057886,-0.5483496685564985,0.2145187746087393,-2.5561849752154937,0.0105826846073224
RPL22,359.226797312254,-0.4890965619976251,0.0598508479017132,-8.171923692723896,3.035104914044185e-16
UQCRB,332.75501547327497,-0.634694941559008,0.0729846264630122,-8.69628266002929,3.4293356447378523e-18
SENP7,16.18417097363482,0.1968061055307325,0.2163053063490904,0.909853340412793,0.3628998597035869
HM13,138.94307808200392,0.6604192317800737,0.1047196382212093,6.306546155029742,2.8533091872058775e-10
NCF2,220.37965535938463,-0.54549409037347,0.0968257579196054,-5.633770414959151,1.7631170556980552e-08
SUMF1,6.893134683610189,-0.9959680885685792,0.2999040562382462,-3.3209557118406368,0.0008970977156967
FGD3,23.702589990438,-0.2261508175915186,0.1869691591344325,-1.2095621472465097,0.2264469503912938
TRIM56,25.718114847652664,1.3016744193841758,0.1853856884376869,7.021439628667471,2.1959369912410737e-12
SLC25A5,372.9351226463593,-0.5891500228744503,0.093926376739054,-6.272466194573062,3.553736294803686e-10
SYF2,341.188182771866,-0.0227379928438405,0.0718070905287677,-0.3166538663021185,0.7515062579673928
ST13,334.911863988592,-0.1916196731530061,0.075396910346301,-2.541479117285963,0.0110384540015771
CD58,194.1571412141348,-0.5998794126104184,0.0963377944470549,-6.226833570910724,4.759562418347428e-10
NF1,16.713459889302996,-0.1248227103806167,0.207708453772592,-0.6009515169627037,0.5478722788551094
PRPF40A,147.49124999825654,-0.0984045521697055,0.1056924773560428,-0.9310459422595738,0.3518297996848819
STX11,292.6648644193372,1.166338517084577,0.1002900679101398,11.629651284408531,2.9128506314733337e-31
TESPA1,38.09279437158756,0.6512794579139585,0.1530168998106659,4.25625835263826,2.0787648530998868e-05
TBCA,180.52569445636777,-0.1254468549735158,0.0725165418191073,-1.7299067471590586,0.0836469376130373
ATP9B,7.364425582114082,-0.5387030609916246,0.2804379532469364,-1.920934933215961,0.0547399110211807
ABHD12,68.35183313844077,0.0813830449585502,0.1146523783295845,0.7098243066934304,0.4778130940084504
WDR1,192.48580924455803,-0.5069259069929095,0.1002320589139434,-5.057522637823318,4.24738022012074e-07
PTP4A2,125.61399101000028,-0.492271605577616,0.0983016171760451,-5.0077671122746965,5.506510394494541e-07
CTSZ,155.95256108305318,1.0490791778588784,0.083237630454255,12.603424342256128,2.021726015676896e-36
PI4K2B,33.197963957262004,2.686110199976508,0.2433237239989048,11.03924498537018,2.471007019428154e-28
NAP1L4,60.84634572131152,-0.0913054145130421,0.1091275069121508,-0.8366856083915151,0.402769310751714
DDX3X,145.38597302445254,0.2409228910989594,0.0772785721767216,3.1175898352264286,0.0018233636732453
TPR,103.00341381258846,-0.1656723891256186,0.1002037606816395,-1.6533550038304603,0.0982586347357801
RPS6KC1,7.874595031818946,0.1766005183065985,0.3584965705481396,0.4926142474294165,0.6222851791215323
LINC00861,21.67651961172394,0.6536041968509523,0.2430683534786953,2.6889728238861004,0.0071672253817928
STX8,37.09659737318332,-0.2487818996731466,0.1409350805058807,-1.7652233835618076,0.0775262301320467
PPIA,342.2881457352131,-0.2830162051419314,0.0659339756104955,-4.292418324868619,1.7673757058190173e-05
CALM3,310.45959034048064,0.0577266391688356,0.0644864763078249,0.8951743446684635,0.3706938968680622
KIF5B,161.33270987220595,-0.2562975837589972,0.0865254089221814,-2.9621077432815643,0.0030554084599457
TRIM25,47.44792385999181,1.1709836153983948,0.146717687187264,7.981202797341011,1.4491414604109392e-15
ATP6V1B2,281.51154387211346,0.3334335090180826,0.0749394053138965,4.449374899913325,8.612057480772847e-06
RHEB,287.9357176353612,-0.0015989216962303,0.0719061120861268,-0.0222362418137035,0.9822595079443264
VAPA,246.11363008982528,-0.5067032504494492,0.075796875089248,-6.685015046501917,2.3090091877078152e-11
ASAH1,258.2493192331888,-0.0891313176865623,0.1086230330521554,-0.8205563330547571,0.4118990292218004
TNRC6A,14.549130323147718,-0.2707537159606746,0.2059542589238558,-1.314630332848694,0.1886341706845301
LYSMD2,343.99507909617205,0.871058153144493,0.0949115097310874,9.17758189299127,4.40880133827985e-20
COX5B,372.7914813234289,-0.1012780858228932,0.0656860545870971,-1.5418506478966911,0.1231098910790552
FLNA,164.31825641168052,-0.8466006509184225,0.0856488674987648,-9.884551607534473,4.8575152487810913e-23
DYNC1H1,46.88514832013658,0.0017778462126902,0.197463687885842,0.0090034083315514,0.9928164165496248
LGALS9,220.20610253686908,3.0145643806517506,0.2240405437533938,13.455441279279992,2.860266404879995e-41
AP1S2,327.82282518333926,-0.7062794331069583,0.108681936426326,-6.498590808471057,8.107585110466352e-11
HNRNPR,176.04660973276674,-0.1473563037035014,0.1010439755323614,-1.4583383415699789,0.1447473068274662
CDC73,83.16130985932787,0.6523636401053696,0.1098489817219989,5.938731792310497,2.872353282158565e-09
HSH2D,78.42178187592157,3.2633791812928794,0.1938916779468508,16.830939913715277,1.4478533583027435e-63
SF3B1,127.16526844348192,-0.337088645743939,0.0898047165644501,-3.753573961808797,0.0001743310626694
EPB41L3,52.60919513048998,-1.7252103537793315,0.1668352667415947,-10.340801363367907,4.606690190302875e-25
ACOT9,194.43389801625688,1.541698720778978,0.1140320257302984,13.519874885195051,1.1937865391799094e-41
DUSP1,375.93341021627015,-0.8577855256538813,0.0971240392862969,-8.831855964364783,1.0295296635266608e-18
TNFRSF1B,112.38251181955371,-0.9406121698972474,0.1012598309842335,-9.28909480447092,1.5560601426175187e-20
HSBP1,380.9250480800071,0.0176724174439105,0.0585599266080863,0.3017834629845693,0.7628171381034684
ATF6,27.79637322807437,-0.4421440140669496,0.1577133773836189,-2.803465510674387,0.0050556639226926
DLG1,6.575619342905791,-0.1425255671259925,0.2776849925913578,-0.5132634853469867,0.6077670226377934
CNOT4,48.287192927473264,0.2230068380047047,0.1256070324714686,1.7754327414379465,0.0758264618628771
PRRC2B,16.42481182970753,-0.3514055767244247,0.2119745579593534,-1.6577724237632685,0.0973634093299803
SF1,135.40453957958164,-0.4610573499010156,0.1024751522616555,-4.499211171931438,6.820607903547255e-06
RNF216,21.533449008401693,-0.3983870997630511,0.1872536905024462,-2.127526024689199,0.0333764013349307
TRPM7,10.45373075980373,-0.1645585233317265,0.2630565202201332,-0.6255633701609801,0.5316013710100042
UBE2E1,101.7538271488219,-0.0003094262512424,0.0983993750172655,-0.003144595696753,0.9974909797786612
TUBA1B,306.7641050156808,0.2297509045788121,0.0844781827627752,2.719647808049801,0.0065351480449083
PKN2,34.87256930091131,0.8082725349831481,0.1499280761487406,5.391068542634249,7.003995106324185e-08
RUNX3,51.265758782528266,0.2110321634180153,0.1441849611569528,1.4636211829907546,0.1432974814287431
CCR1,200.7019702473612,1.57643812663979,0.1352708460556152,11.653938543355109,2.1909350301309203e-31
SPATA13,14.486808447118356,0.4446592800671171,0.2152640933420064,2.0656453808144075,0.0388619761039595
UBE3A,57.77238570368971,0.1738429970658895,0.1379609825599749,1.260088133906381,0.2076375703774702
RBM33,26.859425815796666,-0.2215987426480353,0.1657521944585362,-1.336927956651997,0.181246154230027
GRK5,20.59614047638801,0.0151144125015273,0.2046209729016274,0.0738654121676653,0.9411174777291584
CAPZA2,190.1394299320915,0.2737954452729612,0.0936368706005204,2.924013196052276,0.0034555009750315
UQCR10,371.5501081467642,-0.2179539114848992,0.0889035995166112,-2.451575781745209,0.0142232233411913
MON2,5.525570494198914,-0.8644618241351263,0.3383143575085865,-2.5552028902976303,0.0106125918568375
GSAP,28.205997283140302,-0.500301230004095,0.1652054734472005,-3.0283574724537847,0.0024588703473778
FNIP1,8.079341698127841,0.093096866685304,0.2729999313552792,0.3410142494290546,0.7330928545380415
PBRM1,37.85181496056762,-0.3031609642699157,0.1575678647141981,-1.9240024913696656,0.0543542711861936
DDHD1,24.08803468883681,0.5462722884176481,0.1879490926298773,2.90649069263349,0.0036550777243345
HNRNPD,54.84175129489345,-0.1179647039038176,0.1219801703065879,-0.967080990355418,0.3335035477107654
GZMB,366.6096566660476,0.9500304452617638,0.2010636892426497,4.725022448559761,2.300899373567479e-06
PBX3,7.042043418348136,-0.2040563105932346,0.2861860708390198,-0.7130197147436175,0.4758335577715508
PPIG,160.36622668173203,-0.4659722327990179,0.0855598017662747,-5.446158396578835,5.1469306554952926e-08
OPTN,142.5599619393615,2.3423781676548963,0.1624310487590659,14.420753824777352,3.831349134718202e-47
CCDC88A,44.851714417552,-0.5327050891142522,0.1484796035006001,-3.587732432974196,0.0003335663350344
MIER1,57.72755304436977,0.7848268257001534,0.123311825746748,6.364570639899479,1.9583677740329968e-10
DAPP1,99.74165120813144,1.173145633012903,0.1296126725401531,9.05116459696077,1.4145154456156548e-19
SYNRG,28.966815864070483,0.1548915852174803,0.1570315263234419,0.986372538329954,0.3239503358451606
UBE2K,59.559245722393,-0.1513910509702992,0.1122084198978749,-1.3491951059295355,0.1772743063479058
CCNL1,170.13019535368997,0.1430370417082746,0.1076467428518708,1.328763304107614,0.1839260723400497
PSPC1,39.85890598881809,-0.2339166813391471,0.1476118927188472,-1.584673680627363,0.1130404947430708
ARID5A,241.28616682799012,0.5613687620526122,0.0933136646540108,6.0159330804771205,1.788534513805007e-09
MARK3,39.96758973867173,-0.3719531979388841,0.1509095679334588,-2.4647423157615225,0.0137111818274859
MAP3K2,22.561947297339643,-0.9343542455774286,0.1992239121427532,-4.689970373174482,2.7324460952648222e-06
IFNGR2,261.322478054424,-0.5173038702595416,0.0834835378878022,-6.196477573276455,5.774075250264398e-10
WDFY2,15.0913998200767,0.3092069347648393,0.2080465073947695,1.4862394886452823,0.1372157859598752
PDS5A,14.671836670374796,-0.4531126254243306,0.2047715308246592,-2.2127715879231267,0.0269133970328125
PLEKHA2,23.09030119473629,0.3544390791312172,0.1825186973527657,1.941932986986916,0.0521452133829612
PLP2,366.3771694729493,-0.4774812738356409,0.0840604957769683,-5.680210060888859,1.3452941835714484e-08
MPHOSPH8,118.96065853100455,-0.4068289340576351,0.0936147961471374,-4.345775996971768,1.3878414461610636e-05
ATP6V1H,90.84552002770062,0.7701262005910594,0.1133788943064961,6.792500538144112,1.1020640457379195e-11
CFD,378.0461260051187,0.4424147757162873,0.108635324080151,4.072476236089415,4.651594737312016e-05
SSBP1,293.25451247561466,-0.0428061120903646,0.0733858020563515,-0.5833023676363808,0.5596897689628624
CD300E,270.9767418439478,0.3097800558430268,0.1406164201944616,2.2030148073363334,0.02759370500601
ANXA4,100.77379557643296,0.9328120247123046,0.1527563017412385,6.1065371056995135,1.0181597422989227e-09
GAB2,6.76087881125937,-0.2031027469295452,0.29975621351343,-0.6775597561397858,0.498050869845715
UBE2I,299.4432530054553,-0.3411240861315173,0.06830529960092,-4.994108628826251,5.910812324662e-07
CIR1,203.83070023715484,1.066249773295997,0.1053209085238102,10.123818605827417,4.3317809227281684e-24
ITGAL,7.979399350909528,-0.8683385849981459,0.274369571487811,-3.164850170117068,0.0015516282939997
RSU1,43.26537678274655,-0.0439220940650144,0.2298191858128389,-0.1911158718523347,0.8484348128900141
STX7,96.13964677328434,0.0814936464616603,0.0994444254669426,0.8194893386834484,0.4125072822025479
HNRNPDL,213.657722925617,-0.6370672998191482,0.0783804940471989,-8.12788063616339,4.3686107604282527e-16
LGMN,181.69884126612905,-0.6001970425384476,0.1684161491546173,-3.5637736971852165,0.000365561148538
SMAD2,28.30157342769679,-0.220002661030437,0.1600860678816074,-1.374277374300562,0.1693555877136309
TSPO,362.559613582572,-0.2327263322502795,0.0982356448168483,-2.3690619905246937,0.017833264166757
YWHAE,141.25659460146431,-0.4682116913898316,0.0913500945951324,-5.125464767879725,2.968046669626067e-07
NABP1,45.44152949943607,0.7055368850935576,0.1429299966428721,4.936240828833339,7.964275241077412e-07
TCF4,38.73254163904665,1.0243918575801028,0.1519694501781398,6.74077491482204,1.5754410732486175e-11
ALOX5AP,336.30731803097046,-0.1026080654989184,0.1271208358476275,-0.8071695313733523,0.4195688171272559
WWP1,9.384606044997984,-1.035465117110849,0.2585092417659257,-4.00552456089148,6.1880003321499e-05
CACYBP,345.3022277400734,0.0835260116533317,0.0911983958718889,0.9158715003130644,0.3597342963177814
PPIB,304.75364578191704,-0.0704448543187638,0.0793774053028219,-0.8874673346907632,0.3748273452605212
SLC23A2,10.402749500686792,-0.419810689922672,0.3466031406400753,-1.211214327566114,0.2258132730128902
HNRNPH1,27.42676206088496,-0.664201713028131,0.2069246937236425,-3.209871673968516,0.0013279424262415
RTCB,243.0330035540904,2.174729360499291,0.1719870154997268,12.644729918595194,1.1963493213712182e-36
EIF6,366.0027151382116,-0.2009616738031405,0.0610137223874566,-3.293712724605946,0.0009887349390379
TRMT112,354.165465727635,-0.0008158596117229,0.0665218046356795,-0.0122645441775243,0.9902145548756336
LMAN2,283.0871889486368,-0.3749832702425368,0.0784268957576388,-4.781309608394298,1.741568971684506e-06
MYO1E,6.42907344274035,-0.1763189359642086,0.2947331635124975,-0.5982324278100187,0.5496848568477817
PPP1R2,215.8869585777816,-0.4285359185861533,0.068890888476214,-6.220502131194228,4.955663352526084e-10
ANKFY1,19.06889928872313,1.3356945818021853,0.2018104679014931,6.618559461713149,3.6271600858872565e-11
PRELID1,351.952243169879,-0.381074208044226,0.0818119006416952,-4.657931242951864,3.19402845302117e-06
FAM177A1,309.72084715744296,0.569538182189766,0.0984571059515718,5.78463257359916,7.267099228451023e-09
DAD1,352.6934003374945,-0.1556204350523257,0.0873900712200526,-1.7807564735868635,0.0749522429195259
ARHGAP30,78.83529933984175,-0.1077077129849708,0.1069601618297999,-1.0069890615569603,0.3139400307290223
XRCC6,231.4581027651625,-0.4364292324516363,0.0734561145956342,-5.94136015570819,2.8266681624663682e-09
GPCPD1,81.66177961500473,-0.8970741450157724,0.1660549691420605,-5.402272209320776,6.580199189412977e-08
ITPKB,7.502239541255447,-1.0370554863131978,0.3318552170451019,-3.1250239051455173,0.0017779061085776
STXBP2,324.819609671077,-0.493507439057919,0.1128115848019548,-4.374616666579863,1.2164605157226102e-05
RBL2,38.60536106757496,-0.5233721141263583,0.1311208342079121,-3.991525201071186,6.56497104137787e-05
